"ID";"NAME";"DATE";"CONTENT";"STATUS";"SOLUTION"
"2891";"Falta de conectividade";"2013-01-30 09:09:00";"O solicitante afirma que a máquina dele não está acessando a internet. 
Patrimônio: 10.132.869
Ramal: 1154
Setor: SEcretaria da ESENFAR";"closed";NULL
"2892";"Falta de conectividade";"2013-01-30 09:21:00";"A Solicitante afirma que está sem internet. Lassop(laboratório) - esse laboratório é vinculado ao CTEC. O telefone voip está sem funcionar também.
8872-8001";"closed";"&lt;p&gt;O cenversor de fibra estava travado.Resolvido.&lt;/p&gt;"
"2893";"Instalação de uma impressora";"2013-01-30 09:20:00";"A solicitante informa que necessita da instalação de uma impressora na sala de dimensionamento, na Progep. 
Ela já tentou instalar, mas mencionou que se pede para instalar um drive.
Horário: até 1h, já que a tarde os outros funcionários estão de férias.
Ramal: 1043";"closed";NULL
"2894";"WEB MAIL - associação de emails a um grupo";"2013-01-30 09:48:00";"1058
O usuário quer saber se o email do setor auditoria@ufal.br está de acordo com a política de emails para que sejam associados os emails valeria.silva@ag.ufal.br e gilmara.silva@ag.ufal.br. Caso o email não esteja de acordo com a nova política o usuário solicita a criação de um email para o setor.";"closed";NULL
"2895";"Configuração PDF na máquina.";"2013-01-30 10:38:00";"A Solicitante afirma que está acessando   a plataforma e não consegue acessar os arquivos , porque os arquivos pedem senhas.
Telefone: 8885-6657
Setor: bloco 14- Pólo UAB- 2° BLOCO DEPOIS DO RU.";"closed";"&lt;p&gt;Fui ao local e a solicitante informou que n&#227;o aparece mais nenhuma mensagem pedindo senha.&lt;/p&gt;
&lt;p&gt;Pode fechar o chamado ;)&lt;/p&gt;"
"2896";"Problema no telefone da Clínica de Psicologia";"2013-01-30 10:11:00";"O solicitante informa que o telefone (antigo), de ramal 1344, da Clínica de Psicologia está com problemas. Segundo o solicitante, o aparelho realiza as ligações, mas não recebe, quase sempre, as devidas chamadas. 
";"closed";NULL
"2897";"Instalação de um novo ramal.";"2013-01-30 12:17:00";"O solicitante informa a necessidade de mais um ramal no laboratório de Eletroquímica.
Ramal:1384.";"closed";NULL
"2969";"Falta de conectidade";"2013-02-04 12:38:00";"1445
O prédio está sem internet tanto wifi quanto a rede com fio.";"closed";"&lt;p&gt;Liguei e confirmei a conectividade.&lt;/p&gt;
&lt;p&gt;Est&#225; com internet.&lt;/p&gt;"
"2898";"Instalação do tonner em uma impressora";"2013-01-30 12:42:00";"O solicitante informa que adquiriu um tonner, mas não esta conseguindo instalar e solicita que alguém possa fazer a instalação do tonner.
Ramal: 1087.
";"closed";"&lt;p&gt;Impressora instalada e imprimindo normalmente. OBS: A impressora est&#225; esquentando um pouco al&#233;m do normal, informei ao solicitante e o mesmo disse que ela j&#225; fazia isso.&lt;/p&gt;
&lt;p&gt;Pode fechar o chamado ;)&lt;/p&gt;"
"2899";"SIE WEB/ PROBLEMA COM A FREQUENCIA";"2013-01-30 14:57:00";"Prezados,

Peço a gentileza de verificarem tal problema.
Seguem meus dados e ocorridos:
CPF do Professor: 347958984-72 
Nome completo: CYRO REGO CABRAL JUNIOR
Disciplina com o respectivo código: BIOESTATÍSTICA
Mês da ocorrência do problema: JANEIRO e FEVEREIRO de 2013
Descrição detalhada do problema: COMO LECIONO A DISCIPLINA NAS TERÇAS-FEIRAS, APARECE NO SISTEMA OS DIAS 01 DE JANEIRO E 12 DE FEVEREIRO DE 2013 COMO DIAS LETIVOS, entretanto as referidas datas são feriados nacionais.

Assim, aguardo providências e desde já agradeço vossa atenção.";"closed";"&lt;p&gt;&lt;span style=""font-family: Arial, FreeSans, Helvetica, sans-serif; font-size: 13px; line-height: 17px; background-color: #f0f0f0;""&gt;Todos os feriados de todo 2013 para todos os polos UFAL inseridos.&#160;&lt;/span&gt;&lt;/p&gt;"
"2900";"sem internet";"2013-01-30 15:04:00";"telefone: 1388

O severnão encontra-se sem internet.";"closed";"&lt;p&gt;O gbic estava com mal contato.Resolvido.&lt;/p&gt;"
"2901";"impressora sem imprimir";"2013-01-30 15:26:00";"telefone: 1078

a impressora não esta imprimindo";"closed";"&lt;p&gt;A impressora estava com ip por DHCP. Foi colocado ip fixo novamente e j&#225; est&#227;o imprimindo normalmente.&lt;/p&gt;"
"2902";"sem internet";"2013-01-30 15:26:00";"telefone: 1078

Apenas um computador da proex encontra-se sem acesso a internet.";"closed";"&lt;p&gt;Fechar chamado.&lt;/p&gt;
&lt;p&gt;A internet voltou ao normal sozinha.&lt;/p&gt;"
"2903";"sem internet";"2013-01-30 15:53:00";"telefone: 1516
o arboreto encontra-se sem internet.";"closed";"&lt;p&gt;A antena do HU e Arboretum foram configuradas e a do Arboretum foi reposicionada&lt;/p&gt;"
"2904";"CONTA DE REDE";"2013-01-30 15:58:00";"A solicitante afirma que não esta acessando a pasta ""portarias atuais"", só que ao tentar abri-la esta esta em branco, lembrando que essa basta esta vinculada ao DAP, a solicitante afirma que o diretor do DAP a autorizou ter acesso.
ramal:1032/9444-9332 ";"closed";"&lt;p&gt;Alterei a permiss&#227;o da pasta para que ela possa acess&#225;-la. Confirmar com a solicitante se foi resolvido.&lt;/p&gt;"
"2905";"Sie Web - perfil para consulta";"2013-01-30 16:06:00";"Telefones: 1191 - 1190 - 1160
Conforme memo 022/13 - CEDU, solicita que a direção tenha acesso às ofertas da unidade e dos cursos de licenciatura que o CEDU cede professores. Com ciência e autorização da PROGRAD, na pessoa do Pró-reitor Amauri. 

Segue documento em anexo.";"closed";"&lt;p&gt;Conforme autoriza&#231;&#227;o do Diogo Cabral, foi concedido o perfil de consultas ao acad&#234;mico para os cursos do CEDU, e para as licenciaturas de Biologia, Ci&#234;ncias Sociais, Dan&#231;a, Edf. F&#237;sica, F&#237;sica, Filosofia, Geografia, Hist&#243;ria, Letras, Matem&#225;tica, M&#250;sica, Pedagogia, Qu&#237;mica, para a diretora Maria das Gra&#231;as Marinho de Almeida e o vice-diretor Cezar Nonato &#160;Bezerra Candeias.&lt;/p&gt;"
"2906";"Implantar o novo voip.";"2013-01-30 15:34:00";"Solicitamos a substituição dos ramais 1156, 1157 e 1153 para os telefones da tecnologia voip.
Ramal 1156 - sala 208 (bloco C)
Ramal 1157 - sala 206/207 (Bloco C)
Ramal 1153 - sala 205 (Bloco E)
Informamos que os atuais ramais já não estão funcionado, deixando os setores sem comunicação.";"closed";NULL
"2907";"Verificação de conectividade em laboratório";"2013-01-30 16:36:00";"Telefone: 1393 / 9662-1126
Subsetor: Laboratório de Eletroquímica (SEVERINÃO)
Segundo a solicitante o laboratório encontra-se sem internet, mesmo após a conectividade ter sido reestabelecida no Severinão.

Não sabe se há algum switch de distribuição.";"closed";NULL
"2908";"sem internet";"2013-01-30 15:55:00";"telefone: 8852-3625
Educação Física
o prédio de educação física está sem internet desde terça-feira.

";"closed";NULL
"2909";"CADASTRO DE E-MAIL NO MOODLE/POS GRADUAÇÃO";"2013-01-30 17:04:00";"solicitante não consegue acessar o Moodle pois não tem e-mail cadastrado.
CPF: 66214440449

E-MAIL PARA CADASTRO : luciia_luluzinha@hotmail.com


";"closed";"&lt;p&gt;O cadastro foi realizado no PERFIL.&lt;/p&gt;
&lt;p&gt;A usu&#225;ria deve cadastrar seu email no Moodle (se for o caso).&lt;/p&gt;"
"2910";"alteração de conta de rede-reitoria";"2013-01-30 16:42:00";"telefone: 8859-6087

cpf: 495221084-72
nome : daniel da silva lins
setor: secad
categoria: prestador de serviço
";"closed";"&lt;p&gt;Setor alterado.&lt;/p&gt;"
"2911";"criar conta de rede-reitoria";"2013-01-30 17:38:00";"telefone: 8713-7170
cpf: 085081024-88
nome: anderson rodrigues braz da silva
";"closed";"&lt;p&gt;Conta criada, senha padr&#227;o, mudar ap&#243;s o primeiro login&lt;/p&gt;"
"2913";"Requerimento de dados";"2013-01-30 17:26:00";"O Prof. Dr. Marcos Antonio da Silva solicita, em nome de Regina Maria Ferreira da Silva, os dados dos ex- alunos cotistas que tenham colado grau e tenha concluídos seus respectivos cursos entre  os anos letivos de 2011 a 2012 e tenham ingressado a partir de 2006.

Dados: Nome do ex-aluno cotista, curso de graduação concluído, endereço eletrônico (e-mail), telefone fixo e/ou celular, ano de conclusão.

O coordenador da PROGRAD, Alexandre Lima enviou o oficio para providencias no NTI solicitando o encaminhamento do relatório para o e-mail almsilva@gmail.com .";"closed";"&lt;p&gt;Relat&#243;rio enviado ao solicitante.&lt;/p&gt;"
"2914";"LIBERAÇÃO DE TELEFONE PARA LIGAÇÕES EXTERNAS ";"2013-01-30 18:04:00";"Solicitação de liberação do ramal 1389, do laboratorio de Eletroquimica para efetuar ligações externas para telefones fixos.";"closed";NULL
"2916";"LIBERAÇÃO PARA LIGAÇÕES EXTERNAS E PARA CELULAR";"2013-01-30 18:40:00";"Solicitação de liberação dos ramais 1279 e 1863 , da secretaria geral de Pós-graduação do CTEC, para ligações locais e interurbanas e para telefones móveis e fixos.

Ramal:1270/1271";"closed";NULL
"2917";"SOLICITAÇÃO DE NOVO APARELHO TELEFÔNICO ";"2013-01-30 18:48:00";"Solicitação de mais um aparelho telefônico no Laboratório de Sistemas de Separação de Processos (LASSOP).

ramal: 1210/1271";"closed";NULL
"2918";"LIBERAÇÃO DE LIGAÇÕES";"2013-01-30 18:52:00";"APOS A INSTALAÇÃO DO APARELHO TELEFONICO NO LASSOP(CHAMADO 2917) , SOLICITAÇÃO DE LIBERAÇÃO DE LIGAÇÕES LOCAIS E EXTERNAS , MÓVEIS E FIXOS, NACIONAIS E INTERNACIONAIS.

RAMAL: 1270/1271";"closed";NULL
"2919";"E-mail - verificação de lista.";"2013-01-30 19:18:00";"Telefone: 1324 / 8112-5074
O solicitante pede que seja verificado o  e-mail que corresponde à Ciências Sociais bacharelado, o coordenacao.csoc@ics.ufal.br, pois o mesmo realizou alguns testes de envio e os e-mails enviados não estão chegando ao seu e-mail institucional.

Associados para receber no seu e-mail institucional as mensagens que chegarem no referido endereço, encontravam-se a coordenadora NÁDIA ELISA MEINERZ e o vice-coordenador RANULFO PARANHOS DOS SANTOS FILHO, de acordo com informação fornecida pelo NTI.

Solicita que a ex-coordenadora seja desvinculada e seja associado o novo vice-coordenador:
Gabriel Augusto Miranda Setti
CPF 04997878626
gabrielsetti@gmail.com

Também solicita que a TAE do setor seja associada.
Arielle Darine Acioli Quirino
01179904427
aridarine.ufal@hotmail.com";"closed";NULL
"2920";"Equipamento para manutenção.";"2013-01-31 08:46:00";"O solicitante afirma que a máquina não está funcionando.
Patrimônio: 10.132.529
Modelo:INfoway
Ramal: 1102.
Setor : DAP.";"closed";"&lt;p&gt;Fechar chamado.&lt;/p&gt;
&lt;p&gt;A maquina estava com a placa de video sem os parafusos.&lt;/p&gt;
&lt;p&gt;A m&#225;quina esta funcionando perfeitamente.&lt;/p&gt;"
"2921";"Manutenção de máquinas";"2013-01-31 08:47:00";"O solicitante pede a manutenção das máquina.
Patrimônio: 10132555. 
Modelo: InfoWay.
Ramal: 1102.";"closed";"&lt;p&gt;Fechar chamado.&lt;/p&gt;
&lt;p&gt;A m&#225;quina est&#225; funcionando perfeitamente.&lt;/p&gt;
&lt;p&gt;Informa o usu&#225;rio que o cabo de v&#237;deo deve ser colocado na outra porta de v&#237;deo.&lt;/p&gt;"
"2922";"Equipamento para manutenção.";"2013-01-31 08:53:00";"o Solicitante afirma que a máquina não está funcionando.
Patrimônio: 10.140.238
Modelo: Hp
ramal: 1102.
Setor: DAP";"closed";"&lt;p&gt;Fechar chamado.&lt;/p&gt;
&lt;p&gt;A m&#225;quina est&#225; funcionando normalmente.&lt;/p&gt;"
"2924";"Criação de Usuário.";"2013-01-31 09:47:00";"A Solicitante afirma que é bolsista da Progep, precisa acessar a pasta ""Funcionários CDRH"".
telefone: 8722-2598.
E-mail: jessiika_euzebio@hotmail.com";"closed";"&lt;p&gt;Pessoal,&lt;/p&gt;
&lt;p&gt;&#160;&lt;/p&gt;
&lt;p&gt;&#201; necess&#225;rio que a mesma nos informe via documento oficial.&lt;/p&gt;"
"2925";"SISTEMA ACADÊMICO ANTIGO";"2013-01-31 09:59:00";"A Solicitante afirma que não consegue abrir o anexo das declarações de turmas lecionadas, desde 2007. 
url: https://sistemas.ufal.br/unidadeacademica/relatorios/uaRelatorios.php?iten=7&format=1.
Ramal: 1191 e 1620.
E-mail: fernanda.bispo.12@hotmail.com
cel: 8142-8761";"closed";NULL
"2926";"Equipamento para manutenção no local";"2013-01-31 10:17:00";"1032
a usua´ria solicita que seja instalado o programa tocken no computador da pro-reitora.";"closed";"&lt;p&gt;Instalei o Token na maquina solicitada e a Solicitante conseguiu acessar normalmente.&lt;/p&gt;
&lt;p&gt;Pode fechar o chamado ;)&lt;/p&gt;"
"2963";"Recuperar pasta na rede";"2013-02-04 10:05:00";"A solicitante informa que a pasta ""setores em Ponta Verde"" sumiu na rede.
Essa pasta ela já tinha acesso e agora não está mais lá.
Ramal: 1059, 1061 e 1062.
";"closed";"&lt;p&gt;N&#227;o &#233; poss&#237;vel recuperar as pastas da solicitante, o chamado foi aberto dia 04 mas o backup de segunran&#231;a est&#225; dispon&#237;vel apenas a partir do dia 05.&lt;/p&gt;"
"2927";"Vagas Remanescentes ";"2013-01-31 10:40:00";"A solicitante informa que não está aparecendo vagas remanescentes nenhuma, do curso de Biologia (Arapiraca), para os alunos que precisam se matricular. Só aparece as turmas da manhã, que são as turmas de biologia. A solicitante deseja ter acesso as vagas de disciplinas que são ofertadas também em outros cursos.
Telefone: ?

";"closed";NULL
"2928";"Ramal com defeito";"2013-01-31 11:36:00";"SETOR: EDUFAL
O Solicitante informa que o ramal 1111 está sem funcionar. Ele informa que esse aparelho é antigo, pede para trocar por voip ou consertar o aparelho. 

Ramal para contato: 1113


celular: 8811-0205";"closed";NULL
"2988";"Falta de conectidade";"2013-02-05 11:42:00";"9331-2420
A LASIC e o LASSOP estão sem internet.";"closed";"&lt;p&gt;Pessoal,&lt;/p&gt;
&lt;p&gt;&#160;&lt;/p&gt;
&lt;p&gt;Estivemos no local e dectamos que a internet est&#225; OK.&lt;/p&gt;"
"2929";"Telefone com problema.";"2013-01-31 11:41:00";"Telefone: 1403
Problema: O ramal 1403, NÃO está efetuando ligações para a maioria dos setores. atualmente a solicitante só conseguiu efetuar legação para nossa central.";"closed";NULL
"2930";"FALTA DE CONECTIVIDADE NA PROEX";"2013-01-31 13:28:00";"RAMAL:1675
SEGUNDO A SOLICITANTE NENHUM COMPUTADOR ESTA CONECTADO A INTERNET, ELA JÁ REINICIOU AS MAQUINAS E NADA DE CONEXÃO.";"closed";"&lt;p&gt;A conectividade voltou ap&#243;s um tempo.&lt;/p&gt;"
"2931";"Falta de Conectividade.";"2013-01-31 13:32:00";"Telefone: 1106 / 1104 / 8868-8956
Problema: Setor inteiro sem internet.";"closed";"&lt;p&gt;A conectividade voltou ap&#243;s um tempo.&lt;/p&gt;"
"2933";"Verificação de instalação de máquina";"2013-01-31 13:59:00";"Telefone: 1102
Setor: SPAG
Segundo o solicitante, após a retirada das máquinas do NTI, a máquina não abre tela. 
Verificar a instalação no local.

";"closed";"&lt;p&gt;O solicitante estava conectando o cabo na sa&#237;da errada. Ap&#243;s orienta&#231;&#227;o de qual local era o correto, a m&#225;quina abriu tela normalmente.&lt;/p&gt;
&lt;p&gt;Pode fechar o chamado ;)&lt;/p&gt;"
"2934";"Verificação de conectividade";"2013-01-31 14:09:00";"Telefone: 1516 / 9119-7723
Segundo a solicitante, a internet do Laboratório de Ecologia de Plantas, no Arboretum, em frente à SINFRA encontra-se sem internet. 
Solicitante informa que a internet é via rádio.
Sem internet desde terça.";"closed";"&lt;p&gt;O Pedro configurou a antena e a internet j&#225; est&#225; normal.&lt;/p&gt;"
"2935";"PROBLEMA - MÁQUINA";"2013-01-31 15:01:00";"Ramal : 1041
SETOR: COMITE DE ETICA, AO LADO DA PROPEP

Computador não consegue acessar nenhum navegador, solicitante informa que tem internet.
patrimonio: 10.123.862

";"closed";"&lt;p&gt;Exclu&#237; a conta de usuario e criei uma nova. Os navegadores voltaram a funcionar.&lt;/p&gt;
&lt;p&gt;Pode fechar o chamado ;)&lt;/p&gt;"
"2936";"Sie Web - Inserção de cursos para coordenação";"2013-01-31 15:09:00";"Inserção de todos os cursos do Campus Arapiraca, para Marcelo Karloni da Cruz, conforme solicitado pelo Alexandre da PROGRAD e autorizado pelo Diogo Cabral.";"closed";"&lt;p&gt;Permiss&#245;es concedidas.&#160;&lt;/p&gt;"
"2937";"Alteração de e-mail institucional.";"2013-01-31 15:19:00";"Telefone: 9997-6566 
Solicitante pede que seja alterado o e-mail institucional para guibson.dantas@ichca.ufal.br

";"closed";NULL
"2975";"Perfil - alteração de e-mail";"2013-02-04 15:26:00";"Solicita alteração do e-mail secundário, para efeito de troca de senha.
Tiago Leandro da Cruz Neto
SIAPE 2583677
E-mail secundário: tiago.cedu.ufal@hotmail.com / tiago.zurck.cedu.ufal2@hotmail.com";"closed";"&lt;p&gt;E-mail alterado para&#160;tiago.cedu.ufal@hotmail.com&lt;/p&gt;"
"2938";"PROBLEMA COM APARELHOS TELEFONICOS";"2013-01-31 15:30:00";"SOLICITANTE NÃO CONSEGUE FAZER LIGAÇÕES DE NENHUM DOS 3 APARELHOS TELEFÔNICOS QUE SE ENCONTRAM NO BLOCO DA FAU

RAMAIS :1265/1266/1867 (APARELHOS ANTIGOS)

TELEFONE PARA CONTATO: 1283";"closed";NULL
"2994";"Solicitação de listagem";"2013-02-05 15:48:00";"Setor: DCE
Telefones: 9918-1509 / 9942-0627
Conforme Ofício 09/13, solicita listas dos estudantes matriculados por curso, para votação dos representantes estudantis para o Congresso do Diretório Central dos Estudantes da UFAL.

Enviar informações para yurideleon_bms@hotmail.com";"closed";"&lt;p&gt;Enviado para o solicitante.&lt;/p&gt;"
"3035";"SiCAm - deletar ambiente";"2013-02-07 12:30:00";"E-mail: askery@gmail.com
Segundo o professor, o mesmo criou o ambiente de forma errada.
Deveria separar cada disciplina em um ambiente, porém acabou fazendo tudo em um único ambiente. Gostaria de desfazer e refazer tudo novamente.

";"closed";"&lt;p&gt;O ambiente foi exclu&#237;do para que possa ser criado novamente da forma correta no SICAM. O professor foi informado por e-mail.&lt;/p&gt;"
"2939";"MOODLE/ DISCIPLINA EAD PRESENCIAL ";"2013-01-31 15:32:00";"Cadastro de disciplina do presencial na EAD

Nome:   Vitor Lopes de Abreu Lima
CPF:       052254307-32
SIAPE:    1716198
Códigos e nomes das disciplinas:
BIOB017 - BIOMOLÉCULAS E METABOLISMO - 80h
ENFM008 - BIOQUÍMICA - 80h
FARM014 - BIOQUÍMICA 1 - 60h
QUIL025 - PROJETOS INTEGRADORES 5 - 40h";"closed";"&lt;p&gt;Ambientes criados.&lt;/p&gt;"
"2940";"Voip - Solicitação de perfil padrão.";"2013-01-31 15:36:00";"Telefone: 1239 / 9144-3866 / 1231 (secretaria da pós)
A solicitante requer o perfil 4 para o telefone voip recentemente instalado, no ramal 1239.
O mesmo se caracteriza por Setor Administrativo (Secretaria da Pós-graduação)";"closed";NULL
"2947";"LIBERAÇÃO DE LIGAÇÕES";"2013-01-31 17:45:00";"Solicitação de liberação de ligações locais, interurbanas, e para telefones celulares para o RAMAL 1401
";"closed";NULL
"2941";"instalar programa";"2013-01-31 15:51:00";"telefone: 1886

intalar programas.";"closed";NULL
"2942";"CADASTRO DE PROFESSOR";"2013-01-31 15:57:00";"Solicitação de cadastro da professora abaixo, afim de vinculamento como uma das professoras das Disciplinas:

Estágio Supervisionado 1 e Projetos Integradores 5

professora :MARIA BETÂNIA GOMES DA SILVA BRITO
CPF:02206383497
SIAPE: 1892212

";"closed";"&lt;p&gt;A profa.&#160;MARIA BET&#194;NIA GOMES DA SILVA BRITO foi cadastrada no Moodle ead.ufal.br&lt;/p&gt;
&lt;p&gt;Como n&#227;o foi informado o e-mail dela &#233; necess&#225;rio seu cadastro no Moodle.&lt;/p&gt;
&lt;p&gt;A associa&#231;&#227;o da professora &#224;s disciplinas deve ser feita pela coordena&#231;&#227;o/secretaria do curso.&lt;/p&gt;"
"2943";"SEM ACESSO AO MOODLE";"2013-01-31 16:36:00";"CPF: 078059784-25
Matrícula: 2009G2722

Solicitante tenta acesso a plataforma e uma mensagem aparece:
""CAS is Unavailable
There was an error trying to complete your request. Please notify your support desk or try again.""

Telefone: 9954-1625";"closed";"&lt;p&gt;A solicitante deve tentar novamente.&lt;/p&gt;
&lt;p&gt;O cadastro dela est&#225; normalizado.&lt;/p&gt;"
"2944";"SEM ACESSO AO COMPUTADOR ";"2013-01-31 16:48:00";"Solicitante informou que não consegue entrar no computador , só tem o usuário ADMINISTRADOR 

TELEFONE PARA CONTATO:88682490

NO BLOCO DE EDUCAÇÃO , NO LABORATÓRIO LAFIDES .";"closed";NULL
"2945";"Mundança de email/ perfil.ufal.br";"2013-01-31 17:17:00";"Solicita mudança de e-mail para a aluna possa alterar a sua senha no sistema.

e-mail: juliana.vercosa@gmail.com
Telefone: 87072592";"closed";"&lt;p&gt;E-mail alterado para&#160;juliana.vercosa@gmail.com&lt;/p&gt;"
"2946";"ALUNA SEM ACESSO AS ATIVIDADES";"2013-01-31 16:53:00";"A aluna informa que não está conseguindo acessar as atividades da
disciplina Fundamentos Psicopedagógicos da Educação período 2012.2 Pólo de
ODF , Curso de Pedagogia UAB/UFAL

CPF:986.176.054-72";"closed";"&lt;p&gt;Verificado que a aluna possui acesso a disciplina e suas atividades.&lt;/p&gt;"
"2948";"Formulário de conta de usuário da rede reitoria";"2013-01-31 17:41:00";"cpf: 070.879.914-00 nome: wanessa gomes de jesus

endereço: conjunto bruno ferrari QD:G nº 37 cidade: maceió

e-mail: wanessa.gmes@yahoo.com.br telefones: 9632-4859/ 8716-5183

setor: DCF sub-setor: arquivos categoria: bolsista vigência: indeterminada

";"closed";"&lt;p&gt;Conta criada, senha padr&#227;o, mudar ap&#243;s primeiro login.&lt;/p&gt;"
"2949";"Formulário de conta de usuário da rede reitoria";"2013-01-31 17:56:00";"cpf: 091.153.194-74  nome: genielly raiane felicio bezerra

endereço: lauro braga II  cidade: maceió

telefones: 9142-3184/8819-4427

setor: DCF  sub-setor: arquivos

categoria: bolsista  vigência da conta: indeterminada";"closed";"&lt;p&gt;Conta criada, senha padr&#227;o, mudar ap&#243;s primeiro login.&lt;/p&gt;"
"2950";"FORMULARIO - CADASTRO SIE";"2013-01-31 18:41:00";"NOME : MELÂNIA PEDROSA VESPASIANO FERREIRA

SERVIDORA
DADOS: email: melaniapedrosa@yahoo.com.br
telefone: 1684
SIAPE/CPF : 1646873 ; 00825171423
NIVEL DE ACESSO: abrir e despachar processos( protocolo) 
PARTE DA UNIDADE : SECRETARIA INSTITUTO DE CIÊNCIAS BIOLÓGICA E DA SAÚDE

";"closed";"&lt;p&gt;Foi adicionado ao perfil da solicitante o &lt;strong&gt;PROTOCOLO&lt;/strong&gt;, para abrir e despachar os processos da secretaria do ICBS.&lt;/p&gt;
&lt;p&gt;&lt;strong&gt;OBS:&lt;/strong&gt; O login e a senha n&#227;o foram aterados.&lt;/p&gt;"
"2951";"Volume de impressão excedido ";"2013-01-31 19:03:00";"o solicitante não está conseguindo imprimir, a impressora está dando avido de volume de impressões exedido.

Secretaria do ICAT/METEROLOGIA
Solicitante afirma que o computador está bloqueado para impressão.

MODELO: Cannon IR102010241025USRIIRT

TELEFONE :1367";"closed";"&lt;p&gt;Solicitante foi informado que o problema era na cota dispon&#237;vel para ele que havia acabado.&lt;/p&gt;
&lt;p&gt;Ap&#243;s contato com outro servidor do local, fui informado que a impressora est&#225; funcionando normalmente.&lt;/p&gt;"
"2952";"Falta de conectividade";"2013-02-01 08:38:00";"Segundo a solicitante o setor encontra-se sem internet, são cerca de 15 computadores.
Ramal 1287
Setor: Severinão
Subsetor: LEMA - Laboratório de Estruturas e Materiais.";"closed";NULL
"2953";"Sem internet no bloco de Odonto";"2013-02-01 10:08:00";"A solicitante informa que existem dois computadores que não estão tendo acesso a internet no bloco da faculdade de odontologia. Um computador encontra-se na coordenação do curso e o outro na secretária do curso. Encontra-se sem internet desde ontem, pela manhã.
Telefone: 8823-3282
Ramal: 3214-1169";"closed";"&lt;p&gt;Reconectei os cabos de internet e do telefone. Internet e telefone pegaram normalmente.&lt;/p&gt;
&lt;p&gt;Pode fechar o chamado ;)&lt;/p&gt;
&lt;p&gt;Ap&#243;s ir ao local, a solicitante me informou que o computador est&#225; se conectando a internet.&lt;/p&gt;
&lt;p&gt;Mais uma vez, pode fechar o chamado :D&lt;/p&gt;"
"2954";"Instalar os programas.";"2013-02-01 11:00:00";"O solicitante pede para instalação dos programas da máquina nova.
Patrimônio: 10.141.264
Tele:  1251";"closed";"&lt;p&gt;Programas essenciais instalados.&lt;/p&gt;
&lt;p&gt;Pode fechar o chamado ;)&lt;/p&gt;"
"2957";"Ramal com defeito";"2013-02-04 08:52:00";"O Solicitante afirma que o ramal está com defeito, o ramal fica na secretaria do curso de educação física. Esse telefone fazia chamadas interurbanas até semana passada. O solicitante afirma que precisa com urgência entrar em contato com o ministério do esporte. Pede liberação para ligações interurbanas.
99793505
e-mail: gustagusta_ef@yahoo.com.br";"closed";NULL
"2958";"Sem internet na Propep.";"2013-02-04 08:50:00";"A solicitante informa que tem um computador na Propep que está sem internet. Segundo ela, a rede utilizada é a da Incubal.
A ausência da internet está desde a quinta-feira.
Ramal: 1069.";"closed";"&lt;p&gt;Dexei o computador conectado a rede UFAL, mas transfiram o chamado ao setor de redes, pois existe um roteador de l&#225; que o wireless est&#225; com DHCP ativado e por isso o computador n&#227;o consegue ter acesso &#224; rede reitoria. Tentei configurar o roteador mas n&#227;o conseguir acessa-lo de nenhum computador. Como existe mais computadores conectados a ele via CABO, n&#227;o resetei o roteador.&lt;/p&gt;"
"2959";"Sem internet na Propep.";"2013-02-04 08:50:00";"A solicitante informa que tem um computador na Propep que está sem internet. Segundo ela, a rede utilizada é a da Incubal.
A ausência da internet está desde a quinta-feira.
";"closed";"&lt;p&gt;Dexei o computador conectado a rede UFAL, mas transfiram o chamado ao setor de redes, pois existe um roteador de l&#225; que o wireless est&#225; com DHCP ativado e por isso o computador n&#227;o consegue ter acesso &#224; rede reitoria. Tentei configurar o roteador mas n&#227;o conseguir acessa-lo de nenhum computador. Como existe mais computadores conectados a ele via CABO, n&#227;o resetei o roteador.&lt;/p&gt;"
"2960";"Equipamento para manutenção local.";"2013-02-04 09:32:00";"Telefone: 8838-2760
Patrimônio:10059659
Modelo: Infoway
Série: ST 4150
Problema: Máquina liga e depois fica desligando sozinha.";"closed";"&lt;p&gt;Fechar chamado.&lt;/p&gt;
&lt;p&gt;M&#225;quina entregue sem manuten&#231;&#227;o, pois n&#227;o tem placa-m&#227;e para substitui&#231;&#227;o.&lt;/p&gt;"
"2961";"Equipamento para manutenção no local";"2013-02-04 09:16:00";"1012
Instalar adobe flash player.";"closed";"&lt;p&gt;Instalado o flash!&lt;/p&gt;"
"2962";"Moodle - solicitação de criação de ambiente";"2013-02-04 09:47:00";"Solicita criação de ambientes para as disciplinas abaixo.
Nome: Cíntia Bastos Ferreira
CPF: 03611354406
SIAPE: 2639888
Disciplinas: Saúde da mulher I - EFMA 020
             Aleitamento materno - EFMA 008
Campus Arapiraca";"closed";"&lt;p&gt;O ambiente para a disciplina EFMA008 - Aleitamento Materno foi criado. O problema com a exibi&#231;&#227;o duplicada da disciplina foi resolvido.&lt;/p&gt;"
"2964";"Equipamento para manutenção local.";"2013-02-04 10:25:00";"Telefone: 8838-2760
Patrimônio:10004026
Modelo: Altec
Problema: Máquina liga, começa a ficar lenta e desliga do nada.";"closed";"&lt;p&gt;Fechar chamado.&lt;/p&gt;
&lt;p&gt;A m&#225;quina foi formatada, mas continua lenta devido as configura&#231;&#245;es da m&#225;quina.&lt;/p&gt;"
